,label1,label2,text
611,0,3,3 people have crashed in my neighbors house for some money matter. Too frequent power cuts in our locality. Need supply of kerosine oil to run the generator
612,4,3,Two people suffering from fever and cold I haven't received the big 19 kg gas cannister which I applied for almost 20 days ago.
613,4,5,I need to take my father to hospital for dialysis. Due to lack in any means of transport horse cart owner is charging very high prices. Please give update when daily buses will resume.
614,4,0,Equipment required at hospital. patients need mask and sanitizers I saw bruises on my maid face. I think she is a victim of domestic violence.
615,4,5,Need an ambulance urgently I cancelled my advance booking on irctc website but refund is not initiated yet.
616,4,1,accident in the area and arm broken need to go to hospital Helplines numbers are not working properly. Please update them.
617,4,0,The delivery workers of essential items should always wear masks as they come in contact with hundreds of people. Government should provide masks for them. An elderly man in our locality was tested positive for coronavirus long back has recovered and since then everybody is hateful of the entire family and even the shopkeepers harass them by refusing to sell items to them. 
618,4,0,My blood pressure is low. Yesterday i saw few people bullying a person from my locality.
619,4,2,food poisoning by eating old distributed food I want bread and rice for my home
620,4,3,I am hungry from last three days. My glucose level is very low and bp is very high. Need help urgently. run out of gas. Unable to get gas cylinders
621,4,5,I was travelling from karnataka to tamil nadu and met with an accident. My bike is broken and I need medical assistance for my fractured leg. Five construction workers started walking from kerela to bihar but are stranded in karnataka border.
622,4,3,my daughter ate expired medicine. I am unable to call any hospital. I haven't received the big 19 kg gas cannister which I applied for almost 20 days ago.
623,4,1,my aunt is feeling uneasiness since morning. This can be a symptom of corona. Send check up team immediately. network coverage is weak in my house
624,4,0,I read a news article and I suspect I have cancer. As a precautionary measure I want my body checkup I feel that someone is going to break in and kill me.
625,4,2,There was sparking in my electric generator due to fuel leakage and I got a third degree burn. As my young daughter is still a toddler I need some cereals or Cerelac and milk urgently.
626,4,4,Dry ration provided is of bad quality. People are getting sick after consuming them. Me and my parents are stuck alone in our house with severe health issues. My father has heart problems and my mother is bedridden. I need medical assistance.
627,4,2,My father is sick.  No one is taking care of roadside animals. They are starving.Plase do something to help them instantly
628,4,0,My son is ill due to bad weather. An old man is getting abused by his family
629,4,3,I have been coughing for several days now but recently I am also feeling a blockage on my throat weaknesss and fever.  Frequent power cut in the area and we do not have candles or oil for lighting. 
630,4,2,My wife is a construction worker and since we don't have enough meals now due to shortage of money she is weak and unable to get up I cannot cook food at my home as I do not have groceries and cooking oil.
631,4,1,need medical assistance network coverage is weak in my house
632,4,4,My inhaler isnt working and I need a new one asap. I am running out of my insulin injections.
633,4,1,I am running out of my insulin injections. no connectivity in wifi router due to some wiring problem.
634,4,5,Me and my parents are stuck alone in our house with severe health issues. My father has heart problems and my mother is bedridden. I need medical assistance. Residing in green zone but not able to get travel permssion even for getting essential household items.
635,5,1,I want to travel back to my native place. requesting mobile recharge for 2 phones
636,5,1,Want curfew pass for case of emergency travel. Telecom companies have raised the prices of net pack so much that they are not affordable.
637,5,0,Firstline workers facing issues as no cabs are available I think i am in depression due to mental stress i am facing from my family regarding my marriage.
638,5,5,Want to go back to my family place. Currently staying in the hotel. Few days back my vehicle was seized by police now don't have any means of transport.
639,5,4,Want to travel from bangalore to delhi. Any means of transport available? My wife is a construction worker and since we don't have enough meals now due to shortage of money she is weak and unable to get up
640,5,1,Residing in green zone but not able to get travel permssion even for getting essential household items. Whenever i try to reach some authorities from governement they just hang the call and don't respond. I am really irritated by this behaviour.
641,5,5,Few days back my vehicle was seized by police now don't have any means of transport. You are giving permission to celebrities like Rishi kapoors daughter to travel while normal people are not getting passes within the city. 
642,5,2,My visa about to get expire. Want some travel arrangements to be done to fly back to Austria. I am unable to find fruits or vegetables
643,5,1,Five construction workers started walking from kerela to bihar but are stranded in karnataka border. due to sim card issue I was not able to create hotspot
644,5,1,I live in pg where its difficult to get food. When are flights and trains getting started. due to sim card issue I was not able to create hotspot
645,5,4,You are giving permission to celebrities like Rishi kapoors daughter to travel while normal people are not getting passes within the city.  My son is ill due to bad weather.
646,5,5,I cancelled my advance booking on irctc website but refund is not initiated yet. Firstline workers facing issues as no cabs are available
647,5,3,Due to lack in any means of transport horse cart owner is charging very high prices. Please give update when daily buses will resume. There was sparking in my electric generator due to fuel leakage and I got a third degree burn.
648,5,3,The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities. In upcoming days CNG usage will rise to more than petrol and diesel.
649,5,2,Daily a truck of refugees breaks into the city via the south highway road. Travel ban should be imposed on the trucks too. 5 kg Rice 10 kg Wheat 20 L Oil needed
650,5,2,I want to drive to my home town to attend a funeral and need paas. send me back. Internet facility provided at railway station is so bad that i am not even able to buy groceries online.
651,5,3,I came to Bangalore to work and have been stuck here for so long due to the lockdown I need to get to my elderly parents who are in a small town in Maharashtra which is declared a red zone.  All the grocery shops near by do not have any kerosene oil or cooking oil. Government should provide it for people.
652,5,4,My son went to Delhi to prepare for competitive exams and now he is stuck there with some friends as their institution has closed down and he is unable to return.  My son is ill due to bad weather.
653,5,5,Me and family stranded on roadside on the way to mysore. Car is not working. Firstline workers facing issues as no cabs are available
654,2,2,I need daily rations in Attur my sugar eggs and milk are over. I have small chidren. 
655,2,3,provide rations for 6 people for 10 days run out of gas. Unable to get gas cylinders
656,2,1,Need prepared food for 20 people in slum Helplines numbers are not working properly. Please update them.
657,2,4,Need groceries for a family in quarantine There was sparking in my electric generator due to fuel leakage and I got a third degree burn.
658,2,3,my sugar eggs and milk are over. I have small chidren.  Fuel is precious. Please use it wisely.
659,2,4,Need food packets for 20 people Equipment required at hospital. patients need mask and sanitizers
660,2,1,I want bread and rice for my home All electricity is down in my society due to which all electronic devices are off. Phone wifi laptop all shut
661,2,5,Five construction workers started walking from kerela to bihar but are stranded in karnataka border. Get them food and help them go to their home. I want to drive to my home town to attend a funeral and need paas. send me back.
662,2,5,The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities to buy groceries and medicines. Help us. I live in pg where its difficult to get food. When are flights and trains getting started.
663,2,1,I cannot cook food at my home as I do not have groceries and cooking oil. Tower in my area has sparking issues.
664,2,0,Dry ration provided is of bad quality. People are getting sick after consuming them. My father is ill treated.
665,2,5,5 kg Rice 10 kg Wheat 20 L Oil needed Firstline workers facing issues as no cabs are available
666,2,1,People are starving due to COVID19 crises. due to sim card issue I was not able to create hotspot
667,2,1,My maid complaint that she has money but was unable to buy groceries as nearby shops are closed and police is not allowing them to go to far places. Please make sure essential services are working properly and Help my maid.Her No. is 7625472689 Telecom companies have raised the prices of net pack so much that they are not affordable.
668,2,2,No one is taking care of roadside animals. They are starving.Plase do something to help them instantly I cannot cook food at my home as I do not have groceries and cooking oil.
669,2,1,As my young daughter is still a toddler I need some cereals or Cerelac and milk urgently. Due to frequent power cuts i am not able to watch tv or radio. 
670,2,1,Even though the local auhtorities have arranged for raw vegetables for us to have please provide us with oil and spices to cook them which we have been asking for so long. is it possible to deliver a phone in kormangla as mine is not working
671,2,2,I am unable to find fruits or vegetables Need groceries for a family in quarantine
672,2,4,Where can I get bread and butter. I need to take my father to hospital for dialysis.
673,2,0,Edible supplies are not available in my area i need bread and groceries I think i am in depression due to mental stress i am facing from my family regarding my marriage.
674,2,4,We are 6 people in my family and we are out of food. Anything you can give please do My inhaler isnt working and I need a new one asap.
675,2,2,I need food supplies for my family. Require lunch dinner meals everyday.  I need daily rations in Attur
676,2,3,I am starving and hence require daily meals. please supply meals for me. Too frequent power cuts in our locality. Need supply of kerosine oil to run the generator
677,2,2,Internet facility provided at railway station is so bad that i am not even able to buy groceries online. 5 kg Rice 10 kg Wheat 20 L Oil needed
678,1,4,5 people trapped with no internet in my locality Two people suffering from fever and cold
679,1,3,requesting mobile recharge for 2 phones Fuel is precious. Please use it wisely.
680,1,5,network coverage is weak in my house Want curfew pass for case of emergency travel.
681,1,4,no connectivity in wifi router due to some wiring problem. Me and my parents are stuck alone in our house with severe health issues. My father has heart problems and my mother is bedridden. I need medical assistance.
682,1,1,I am not able to call helplines due to sim card issue I was not able to create hotspot
683,1,3,my phone is damaged. Requesting spare Too frequent power cuts in our locality. Need supply of kerosine oil to run the generator
684,1,5,is it possible to deliver a phone in kormangla as mine is not working I want to travel back to my native place.
685,1,1,due to sim card issue I was not able to create hotspot the network tower broken down in Whitefield
686,1,2,the network tower broken down in Whitefield 5 kg Rice 10 kg Wheat 20 L Oil needed
687,1,5,calls are not connecting from airtel I want to travel back to my native place.
688,1,1,I was trying to connect to my family. someone please guide me. Tower in my area has sparking issues.
689,1,5,Due to frequent power cuts i am not able to watch tv or radio.  Residing in green zone but not able to get travel permssion even for getting essential household items.
690,1,5,Why governement is not spending money to improve the communication services in India? Residing in green zone but not able to get travel permssion even for getting essential household items.
691,1,5,Why call center/customer care of COVID19-HelpCare do not respond on time. I want to drive to my home town to attend a funeral and need paas. send me back.
692,1,1,Helplines numbers are not working properly. Please update them. Telecom companies have raised the prices of net pack so much that they are not affordable.
693,1,2,Tower in my area has sparking issues. Need food packets for 20 people
694,1,5,Whenever i try to reach some authorities from governement they just hang the call and don't respond. I am really irritated by this behaviour. I want to travel back to my native place.
695,1,5,Telecom companies have raised the prices of net pack so much that they are not affordable. I want to drive to my home town to attend a funeral and need paas. send me back.
696,1,0,Internet facility provided at railway station is so bad that i am not even able to buy groceries online. I saw bruises on my maid face. I think she is a victim of domestic violence.
697,1,3,There has been transformer fault in our area and none of our devices are working and all our phones are discharged and we are not able to contact anyone to request for repair for many days now. Frequent power cut in the area and we do not have candles or oil for lighting. 
698,1,2,All electricity is down in my society due to which all electronic devices are off. Phone wifi laptop all shut I am unable to find fruits or vegetables
699,3,2,run out of gas. Unable to get gas cylinders Need food packets for 20 people
700,3,2,requesting supplies of kerosene Need food packets for 20 people
701,3,0,there are drums of flammable oil stored in our locality. Is it possible to store them elsewhere 3 people have crashed in my neighbors house for some money matter.
702,3,5,there has ben a leakage in gas pipeline for the past few days. Cant find professionals to fix it. The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities.
703,3,4,Ambulances are unable to function due to scarecitry of fuel. There was sparking in my electric generator due to fuel leakage and I got a third degree burn.
704,3,2,Too frequent power cuts in our locality. Need supply of kerosine oil to run the generator I need food supplies for my family. Require lunch dinner meals everyday. 
705,3,2,Reduce oil prices immidiately My maid complaint that she has money but was unable to buy groceries as nearby shops are closed and police is not allowing them to go to far places. Please make sure essential services are working properly and Help my maid.Her No. is 7625472689
706,3,3,All the grocery shops near by do not have any kerosene oil or cooking oil. Government should provide it for people. If you fuel your journey on the opinion of others you are going to run out of gas.
707,3,3,Poor families cook food on the stove using wood. But they cannot go far to collect due to restrictions. Give them fuel for cooking food. I haven't received the big 19 kg gas cannister which I applied for almost 20 days ago.
708,3,5,Frequent power cut in the area and we do not have candles or oil for lighting.  Daily a truck of refugees breaks into the city via the south highway road. Travel ban should be imposed on the trucks too.
709,3,4,The constant burning diya lamp in the temple needs oil to continue otherwise it will bring havoc on humanity. food poisoning by eating old distributed food
710,3,4,If you fuel your journey on the opinion of others you are going to run out of gas. I am running out of my insulin injections.
711,3,1,Fuel is precious. Please use it wisely. I am not able to call helplines
712,3,0,In upcoming days CNG usage will rise to more than petrol and diesel. Devesh was beating Aabhas with rod stick.
713,3,3,Please provide coal for burning of stove. We have been eating raw vegetables and fruits for the last 3 days as we do not have cooking gas in our cylinder and no one has delivered our new cylinder which we have requested a long time back.
714,3,2,We have been eating raw vegetables and fruits for the last 3 days as we do not have cooking gas in our cylinder and no one has delivered our new cylinder which we have requested a long time back. 5 kg Rice 10 kg Wheat 20 L Oil needed
715,3,1,I haven't received the big 19 kg gas cannister which I applied for almost 20 days ago. Why call center/customer care of COVID19-HelpCare do not respond on time.
716,3,0,Need gas for car so that I can reach home. The only shop in my area is charging very high prices for items.
717,3,5,There was sparking in my electric generator due to fuel leakage and I got a third degree burn. I cancelled my advance booking on irctc website but refund is not initiated yet.
718,0,1,I can hear voices of crying children from my neighbor. I think they are being abused. calls are not connecting from airtel
719,0,3,Yesterday i saw few people bullying a person from my locality. There was sparking in my electric generator due to fuel leakage and I got a third degree burn.
720,0,2,Was passing by the vathur bus stop and a group of boys teased me. We are 6 people in my family and we are out of food. Anything you can give please do
721,0,4,I feel that someone is going to break in and kill me. Me and my parents are stuck alone in our house with severe health issues. My father has heart problems and my mother is bedridden. I need medical assistance.
722,0,4,The only shop in my area is charging very high prices for items. food poisoning by eating old distributed food
723,0,1,An old man is getting abused by his family requesting mobile recharge for 2 phones
724,0,5,Someone is continusly following me. Feeling scared. Due to lack in any means of transport horse cart owner is charging very high prices. Please give update when daily buses will resume.
725,0,2,I am not able to contact my friend from past few days. I think his life is in danger. I need daily rations in Attur
726,0,1,I saw bruises on my maid face. I think she is a victim of domestic violence. is it possible to deliver a phone in kormangla as mine is not working
727,0,4,Due to lack in any means of transport horse cart owner is charging very high prices. my daughter ate expired medicine. I am unable to call any hospital.
728,0,5,My father is ill treated. I want to travel back to my native place.
729,0,5,I recently came to know that my brother is adopted and that's why he is ill treated by my parents. I want to travel back to my native place.
730,0,5,Nearby shops are charging way beyond the MRP prices. Want curfew pass for case of emergency travel.
731,0,3,Devesh was beating Aabhas with rod stick. run out of gas. Unable to get gas cylinders
732,0,0,These days students are learning to bully from school itself. I feel that someone is going to break in and kill me.
733,0,2,I think i am in depression due to mental stress i am facing from my family regarding my marriage. 5 kg Rice 10 kg Wheat 20 L Oil needed
734,0,4,Police assaulted senior citizen for not having proper ration cards. I read a news article and I suspect I have cancer. As a precautionary measure I want my body checkup
735,0,1,Media houses have to much of liberty and they harass people a lot. due to sim card issue I was not able to create hotspot
736,0,5,My neighbor Mr. Rao is a salesman who is frustrated due to no income and he fights with his wife shouts horribly and breaks things almost everyday Me and family stranded on roadside on the way to mysore. Car is not working.
737,0,0,An elderly man in our locality was tested positive for coronavirus long back has recovered and since then everybody is hateful of the entire family and even the shopkeepers harass them by refusing to sell items to them.  I am not able to contact my friend from past few days. I think his life is in danger.
738,0,5,3 people have crashed in my neighbors house for some money matter. Me and family stranded on roadside on the way to mysore. Car is not working.
739,4,5,Two people suffering from fever and cold Residing in green zone but not able to get travel permssion even for getting essential household items.
740,4,1,I need to take my father to hospital for dialysis. no connectivity in wifi router due to some wiring problem.
741,4,0,Equipment required at hospital. patients need mask and sanitizers I am not able to contact my friend from past few days. I think his life is in danger.
742,4,5,Need an ambulance urgently Me and family stranded on roadside on the way to mysore. Car is not working.
743,4,3,accident in the area and arm broken need to go to hospital Ambulances are unable to function due to scarecitry of fuel.
744,4,5,The delivery workers of essential items should always wear masks as they come in contact with hundreds of people. Government should provide masks for them. The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities.
745,4,0,My blood pressure is low. I recently came to know that my brother is adopted and that's why he is ill treated by my parents.
746,4,4,food poisoning by eating old distributed food I was travelling from karnataka to tamil nadu and met with an accident. My bike is broken and I need medical assistance for my fractured leg.
747,4,2,I am hungry from last three days. My glucose level is very low and bp is very high. Need help urgently. Dry ration provided is of bad quality. People are getting sick after consuming them.
748,4,0,I was travelling from karnataka to tamil nadu and met with an accident. My bike is broken and I need medical assistance for my fractured leg. 3 people have crashed in my neighbors house for some money matter.
749,4,5,my daughter ate expired medicine. I am unable to call any hospital. Few days back my vehicle was seized by police now don't have any means of transport.
750,4,5,my aunt is feeling uneasiness since morning. This can be a symptom of corona. Send check up team immediately. You are giving permission to celebrities like Rishi kapoors daughter to travel while normal people are not getting passes within the city. 
751,4,0,I read a news article and I suspect I have cancer. As a precautionary measure I want my body checkup I saw bruises on my maid face. I think she is a victim of domestic violence.
752,4,1,There was sparking in my electric generator due to fuel leakage and I got a third degree burn. Internet facility provided at railway station is so bad that i am not even able to buy groceries online.
753,4,2,Dry ration provided is of bad quality. People are getting sick after consuming them. Where can I get bread and butter.
754,4,3,My father is sick.  The constant burning diya lamp in the temple needs oil to continue otherwise it will bring havoc on humanity.
755,4,4,My son is ill due to bad weather. My wife is a construction worker and since we don't have enough meals now due to shortage of money she is weak and unable to get up
756,4,2,I have been coughing for several days now but recently I am also feeling a blockage on my throat weaknesss and fever.  I am starving and hence require daily meals. please supply meals for me.
757,4,2,My wife is a construction worker and since we don't have enough meals now due to shortage of money she is weak and unable to get up I need food supplies for my family. Require lunch dinner meals everyday. 
758,4,5,need medical assistance I want to travel back to my native place.
759,4,2,My inhaler isnt working and I need a new one asap. People are starving due to COVID19 crises.
760,4,5,I am running out of my insulin injections. Want to go back to my family place. Currently staying in the hotel.
761,4,3,Me and my parents are stuck alone in our house with severe health issues. My father has heart problems and my mother is bedridden. I need medical assistance. I haven't received the big 19 kg gas cannister which I applied for almost 20 days ago.
762,5,2,I want to travel back to my native place. The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities to buy groceries and medicines. Help us.
763,5,0,Want curfew pass for case of emergency travel. I feel that someone is going to break in and kill me.
764,5,2,Firstline workers facing issues as no cabs are available Dry ration provided is of bad quality. People are getting sick after consuming them.
765,5,1,Want to go back to my family place. Currently staying in the hotel. I am not able to call helplines
766,5,5,Want to travel from bangalore to delhi. Any means of transport available? I want to drive to my home town to attend a funeral and need paas. send me back.
767,5,2,Residing in green zone but not able to get travel permssion even for getting essential household items. We are 6 people in my family and we are out of food. Anything you can give please do
768,5,3,Few days back my vehicle was seized by police now don't have any means of transport. Reduce oil prices immidiately
769,5,5,My visa about to get expire. Want some travel arrangements to be done to fly back to Austria. Want to go back to my family place. Currently staying in the hotel.
770,5,4,Five construction workers started walking from kerela to bihar but are stranded in karnataka border. my daughter ate expired medicine. I am unable to call any hospital.
771,5,1,I live in pg where its difficult to get food. When are flights and trains getting started. is it possible to deliver a phone in kormangla as mine is not working
772,5,1,You are giving permission to celebrities like Rishi kapoors daughter to travel while normal people are not getting passes within the city.  I was trying to connect to my family. someone please guide me.
773,5,1,I cancelled my advance booking on irctc website but refund is not initiated yet. 5 people trapped with no internet in my locality
774,5,2,Due to lack in any means of transport horse cart owner is charging very high prices. Please give update when daily buses will resume. provide rations for 6 people for 10 days
775,5,2,The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities. I am unable to find fruits or vegetables
776,5,0,Daily a truck of refugees breaks into the city via the south highway road. Travel ban should be imposed on the trucks too. I saw bruises on my maid face. I think she is a victim of domestic violence.
777,5,1,I want to drive to my home town to attend a funeral and need paas. send me back. 5 people trapped with no internet in my locality
778,5,2,I came to Bangalore to work and have been stuck here for so long due to the lockdown I need to get to my elderly parents who are in a small town in Maharashtra which is declared a red zone.  People are starving due to COVID19 crises.
779,5,2,My son went to Delhi to prepare for competitive exams and now he is stuck there with some friends as their institution has closed down and he is unable to return.  As my young daughter is still a toddler I need some cereals or Cerelac and milk urgently.
780,5,0,Me and family stranded on roadside on the way to mysore. Car is not working. 3 people have crashed in my neighbors house for some money matter.
781,2,2,I need daily rations in Attur My maid complaint that she has money but was unable to buy groceries as nearby shops are closed and police is not allowing them to go to far places. Please make sure essential services are working properly and Help my maid.Her No. is 7625472689
782,2,2,provide rations for 6 people for 10 days We are 6 people in my family and we are out of food. Anything you can give please do
783,2,5,Need prepared food for 20 people in slum You are giving permission to celebrities like Rishi kapoors daughter to travel while normal people are not getting passes within the city. 
784,2,2,Need groceries for a family in quarantine 5 kg Rice 10 kg Wheat 20 L Oil needed
785,2,3,my sugar eggs and milk are over. I have small chidren.  there has ben a leakage in gas pipeline for the past few days. Cant find professionals to fix it.
786,2,5,Need food packets for 20 people I live in pg where its difficult to get food. When are flights and trains getting started.
787,2,2,I want bread and rice for my home Need prepared food for 20 people in slum
788,2,2,Five construction workers started walking from kerela to bihar but are stranded in karnataka border. Get them food and help them go to their home. My maid complaint that she has money but was unable to buy groceries as nearby shops are closed and police is not allowing them to go to far places. Please make sure essential services are working properly and Help my maid.Her No. is 7625472689
789,2,5,The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities to buy groceries and medicines. Help us. Want to travel from bangalore to delhi. Any means of transport available?
790,2,5,I cannot cook food at my home as I do not have groceries and cooking oil. You are giving permission to celebrities like Rishi kapoors daughter to travel while normal people are not getting passes within the city. 
791,2,2,Dry ration provided is of bad quality. People are getting sick after consuming them. My maid complaint that she has money but was unable to buy groceries as nearby shops are closed and police is not allowing them to go to far places. Please make sure essential services are working properly and Help my maid.Her No. is 7625472689
792,2,0,5 kg Rice 10 kg Wheat 20 L Oil needed Yesterday i saw few people bullying a person from my locality.
793,2,4,People are starving due to COVID19 crises. My father is sick. 
794,2,0,My maid complaint that she has money but was unable to buy groceries as nearby shops are closed and police is not allowing them to go to far places. Please make sure essential services are working properly and Help my maid.Her No. is 7625472689 Media houses have to much of liberty and they harass people a lot.
795,2,4,No one is taking care of roadside animals. They are starving.Plase do something to help them instantly Equipment required at hospital. patients need mask and sanitizers
796,2,3,As my young daughter is still a toddler I need some cereals or Cerelac and milk urgently. There was sparking in my electric generator due to fuel leakage and I got a third degree burn.
797,2,2,Even though the local auhtorities have arranged for raw vegetables for us to have please provide us with oil and spices to cook them which we have been asking for so long. As my young daughter is still a toddler I need some cereals or Cerelac and milk urgently.
798,2,2,I am unable to find fruits or vegetables 5 kg Rice 10 kg Wheat 20 L Oil needed
799,2,2,Where can I get bread and butter. Five construction workers started walking from kerela to bihar but are stranded in karnataka border. Get them food and help them go to their home.
800,2,3,Edible supplies are not available in my area i need bread and groceries Please provide coal for burning of stove.
801,2,2,We are 6 people in my family and we are out of food. Anything you can give please do The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities to buy groceries and medicines. Help us.
802,2,3,I need food supplies for my family. Require lunch dinner meals everyday.  Reduce oil prices immidiately
803,2,2,I am starving and hence require daily meals. please supply meals for me. The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities to buy groceries and medicines. Help us.
804,2,1,Internet facility provided at railway station is so bad that i am not even able to buy groceries online. network coverage is weak in my house
805,1,4,5 people trapped with no internet in my locality Me and my parents are stuck alone in our house with severe health issues. My father has heart problems and my mother is bedridden. I need medical assistance.
806,1,5,requesting mobile recharge for 2 phones Few days back my vehicle was seized by police now don't have any means of transport.
807,1,0,network coverage is weak in my house An old man is getting abused by his family
808,1,4,no connectivity in wifi router due to some wiring problem. Me and my parents are stuck alone in our house with severe health issues. My father has heart problems and my mother is bedridden. I need medical assistance.
809,1,1,I am not able to call helplines Helplines numbers are not working properly. Please update them.
810,1,4,my phone is damaged. Requesting spare Equipment required at hospital. patients need mask and sanitizers
811,1,5,is it possible to deliver a phone in kormangla as mine is not working Due to lack in any means of transport horse cart owner is charging very high prices. Please give update when daily buses will resume.
812,1,1,due to sim card issue I was not able to create hotspot Helplines numbers are not working properly. Please update them.
813,1,3,the network tower broken down in Whitefield In upcoming days CNG usage will rise to more than petrol and diesel.
814,1,1,calls are not connecting from airtel requesting mobile recharge for 2 phones
815,1,4,I was trying to connect to my family. someone please guide me. I was travelling from karnataka to tamil nadu and met with an accident. My bike is broken and I need medical assistance for my fractured leg.
816,1,5,Due to frequent power cuts i am not able to watch tv or radio.  Daily a truck of refugees breaks into the city via the south highway road. Travel ban should be imposed on the trucks too.
817,1,5,Why governement is not spending money to improve the communication services in India? I live in pg where its difficult to get food. When are flights and trains getting started.
818,1,0,Why call center/customer care of COVID19-HelpCare do not respond on time. I recently came to know that my brother is adopted and that's why he is ill treated by my parents.
819,1,0,Helplines numbers are not working properly. Please update them. I am not able to contact my friend from past few days. I think his life is in danger.
820,1,3,Tower in my area has sparking issues. Need gas for car so that I can reach home.
821,1,5,Whenever i try to reach some authorities from governement they just hang the call and don't respond. I am really irritated by this behaviour. Residing in green zone but not able to get travel permssion even for getting essential household items.
822,1,4,Telecom companies have raised the prices of net pack so much that they are not affordable. food poisoning by eating old distributed food
823,1,0,Internet facility provided at railway station is so bad that i am not even able to buy groceries online. I think i am in depression due to mental stress i am facing from my family regarding my marriage.
824,1,1,There has been transformer fault in our area and none of our devices are working and all our phones are discharged and we are not able to contact anyone to request for repair for many days now. calls are not connecting from airtel
825,1,3,All electricity is down in my society due to which all electronic devices are off. Phone wifi laptop all shut All the grocery shops near by do not have any kerosene oil or cooking oil. Government should provide it for people.
826,3,0,run out of gas. Unable to get gas cylinders Due to lack in any means of transport horse cart owner is charging very high prices.
827,3,3,requesting supplies of kerosene there has ben a leakage in gas pipeline for the past few days. Cant find professionals to fix it.
828,3,1,there are drums of flammable oil stored in our locality. Is it possible to store them elsewhere Why call center/customer care of COVID19-HelpCare do not respond on time.
829,3,2,there has ben a leakage in gas pipeline for the past few days. Cant find professionals to fix it. I want bread and rice for my home
830,3,3,Ambulances are unable to function due to scarecitry of fuel. run out of gas. Unable to get gas cylinders
831,3,5,Too frequent power cuts in our locality. Need supply of kerosine oil to run the generator Residing in green zone but not able to get travel permssion even for getting essential household items.
832,3,4,Reduce oil prices immidiately My son is ill due to bad weather.
833,3,0,All the grocery shops near by do not have any kerosene oil or cooking oil. Government should provide it for people. I saw bruises on my maid face. I think she is a victim of domestic violence.
834,3,0,Poor families cook food on the stove using wood. But they cannot go far to collect due to restrictions. Give them fuel for cooking food. I can hear voices of crying children from my neighbor. I think they are being abused.
835,3,3,Frequent power cut in the area and we do not have candles or oil for lighting.  Need gas for car so that I can reach home.
836,3,4,The constant burning diya lamp in the temple needs oil to continue otherwise it will bring havoc on humanity. I am running out of my insulin injections.
837,3,4,If you fuel your journey on the opinion of others you are going to run out of gas. The delivery workers of essential items should always wear masks as they come in contact with hundreds of people. Government should provide masks for them.
838,3,5,Fuel is precious. Please use it wisely. Me and family stranded on roadside on the way to mysore. Car is not working.
839,3,1,In upcoming days CNG usage will rise to more than petrol and diesel. my phone is damaged. Requesting spare
840,3,1,Please provide coal for burning of stove. Why call center/customer care of COVID19-HelpCare do not respond on time.
841,3,4,We have been eating raw vegetables and fruits for the last 3 days as we do not have cooking gas in our cylinder and no one has delivered our new cylinder which we have requested a long time back. I need to take my father to hospital for dialysis.
842,3,3,I haven't received the big 19 kg gas cannister which I applied for almost 20 days ago. Fuel is precious. Please use it wisely.
843,3,4,Need gas for car so that I can reach home. I read a news article and I suspect I have cancer. As a precautionary measure I want my body checkup
844,3,4,There was sparking in my electric generator due to fuel leakage and I got a third degree burn. The delivery workers of essential items should always wear masks as they come in contact with hundreds of people. Government should provide masks for them.
845,0,3,I can hear voices of crying children from my neighbor. I think they are being abused. There was sparking in my electric generator due to fuel leakage and I got a third degree burn.
846,0,5,Yesterday i saw few people bullying a person from my locality. My son went to Delhi to prepare for competitive exams and now he is stuck there with some friends as their institution has closed down and he is unable to return. 
847,0,4,Was passing by the vathur bus stop and a group of boys teased me. I was travelling from karnataka to tamil nadu and met with an accident. My bike is broken and I need medical assistance for my fractured leg.
848,0,4,I feel that someone is going to break in and kill me. My inhaler isnt working and I need a new one asap.
849,0,5,The only shop in my area is charging very high prices for items. Want curfew pass for case of emergency travel.
850,0,3,An old man is getting abused by his family requesting supplies of kerosene
851,0,3,Someone is continusly following me. Feeling scared. If you fuel your journey on the opinion of others you are going to run out of gas.
852,0,1,I am not able to contact my friend from past few days. I think his life is in danger. Internet facility provided at railway station is so bad that i am not even able to buy groceries online.
853,0,2,I saw bruises on my maid face. I think she is a victim of domestic violence. my sugar eggs and milk are over. I have small chidren. 
854,0,5,Due to lack in any means of transport horse cart owner is charging very high prices. My son went to Delhi to prepare for competitive exams and now he is stuck there with some friends as their institution has closed down and he is unable to return. 
855,0,1,My father is ill treated. All electricity is down in my society due to which all electronic devices are off. Phone wifi laptop all shut
856,0,1,I recently came to know that my brother is adopted and that's why he is ill treated by my parents. I am not able to call helplines
857,0,1,Nearby shops are charging way beyond the MRP prices. Whenever i try to reach some authorities from governement they just hang the call and don't respond. I am really irritated by this behaviour.
858,0,4,Devesh was beating Aabhas with rod stick. food poisoning by eating old distributed food
859,0,4,These days students are learning to bully from school itself. Me and my parents are stuck alone in our house with severe health issues. My father has heart problems and my mother is bedridden. I need medical assistance.
